sheet,category,code,name,tier,unit_price,hours,equipment,hourly_rate,material_mark_up,description
Plumbing,Tub/Shower Repairs,TSR178,Universal Fit Tub/Shower Handle Set,MEMBER,435.00,0.75,25.00,600.00,33.33,New universal fit tub/shower handle set.
Plumbing,Tub/Shower Repairs,TSR178,Universal Fit Tub/Shower Handle Set,STANDARD,483.33,0.75,25.00,600.00,33.33,New universal fit tub/shower handle set.
Plumbing,Tub/Shower Repairs,TSR184,Standard Shower Arm & Head Replacement - Chrome,MEMBER,421.33,0.75,13.61,600.00,18.15,New chrome shower arm & head (standard quality).
Plumbing,Tub/Shower Repairs,TSR184,Standard Shower Arm & Head Replacement - Chrome,STANDARD,468.15,0.75,13.61,600.00,18.15,New chrome shower arm & head (standard quality).
Plumbing,Tub/Shower Repairs,TSR186,Tub Spout Replacement - Chrome,MEMBER,419.40,0.75,12.00,600.00,16.00,New chrome tub spout.
Plumbing,Tub/Shower Repairs,TSR186,Tub Spout Replacement - Chrome,STANDARD,466.00,0.75,12.00,600.00,16.00,New chrome tub spout.
Plumbing,Tub/Shower Repairs,TSR202,Tub Shoe Universal Lift & Turn Replacement,MEMBER,447.00,0.75,35.00,600.00,46.67,Remove existing & install new universal lift & turn. Old work may incur additional charges.
Plumbing,Tub/Shower Repairs,TSR202,Tub Shoe Universal Lift & Turn Replacement,STANDARD,496.67,0.75,35.00,600.00,46.67,Remove existing & install new universal lift & turn. Old work may incur additional charges.
Plumbing,Tub/Shower Repairs,TSR205,Tub Waste & Overflow Trip Lever Replacement,MEMBER,606.00,1,55.00,600.00,73.33,Remove existing & install new trip lever. Old work may incur additional charges.
Plumbing,Tub/Shower Repairs,TSR205,Tub Waste & Overflow Trip Lever Replacement,STANDARD,673.33,1,55.00,600.00,73.33,Remove existing & install new trip lever. Old work may incur additional charges.
Plumbing,Tub/Shower Repairs,TSR275,"Grab Bars Tub/Shower 18""",MEMBER,696.00,1,130.00,600.00,173.33,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR275,"Grab Bars Tub/Shower 18""",STANDARD,773.33,1,130.00,600.00,173.33,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR276,"Grab Bars Tub/Shower 24""",MEMBER,720.00,1,150.00,600.00,200.00,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR276,"Grab Bars Tub/Shower 24""",STANDARD,800.00,1,150.00,600.00,200.00,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR277,"Grab Bars Tub/Shower 36""",MEMBER,744.00,1,170.00,600.00,226.67,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR277,"Grab Bars Tub/Shower 36""",STANDARD,826.67,1,170.00,600.00,226.67,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR278,"Grab Bars Tub/Shower 42""",MEMBER,768.00,1,190.00,600.00,253.33,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Repairs,TSR278,"Grab Bars Tub/Shower 42""",STANDARD,853.33,1,190.00,600.00,253.33,"Install stainless steel grab bars. (Tile damage and replacement not covered, if applicable.)"
Plumbing,Tub/Shower Valve Install,FT003,Quality Tub/Shower 1 Handle Valve - Chrome,MEMBER,729.00,1.25,45.00,600.00,60.00,"Install single handle tub/shower valve. (Moen, Wolverine Brass) Does not include repair plate or tile repair."
Plumbing,Tub/Shower Valve Install,FT003,Quality Tub/Shower 1 Handle Valve - Chrome,STANDARD,810.00,1.25,45.00,600.00,60.00,"Install single handle tub/shower valve. (Moen, Wolverine Brass) Does not include repair plate or tile repair."
Plumbing,Tub/Shower Valve Install,FT005,Quality 2 Or 3 Handle Tub/Shower Valve CP,MEMBER,864.00,1.5,45.00,600.00,60.00,"Install quality 2 or 3 handle tub &/or shower valve chrome replacement from behind. (Sayco, Central Brass) Excludes wall repair."
Plumbing,Tub/Shower Valve Install,FT005,Quality 2 Or 3 Handle Tub/Shower Valve CP,STANDARD,960.00,1.5,45.00,600.00,60.00,"Install quality 2 or 3 handle tub &/or shower valve chrome replacement from behind. (Sayco, Central Brass) Excludes wall repair."
Plumbing,Tub/Shower Valve Install,FT010,Quality Personal Handshower/Hose System - Chrome,MEMBER,372.00,0.5,85.00,600.00,113.33,(Best Quality) Chrome (Moen) hand held shower w/ diverter from shower arm.
Plumbing,Tub/Shower Valve Install,FT010,Quality Personal Handshower/Hose System - Chrome,STANDARD,413.33,0.5,85.00,600.00,113.33,(Best Quality) Chrome (Moen) hand held shower w/ diverter from shower arm.
Plumbing,Tub/Shower Valve Install,FT201,Quality Shower Valve Replacement W/ Repair Plate,MEMBER,1830.00,3,175.00,600.00,233.33,"Replace tub &/or shower valve with single handle valve & repair plate (Moen, Wolverine Brass)."
Plumbing,Tub/Shower Valve Install,FT201,Quality Shower Valve Replacement W/ Repair Plate,STANDARD,2033.33,3,175.00,600.00,233.33,"Replace tub &/or shower valve with single handle valve & repair plate (Moen, Wolverine Brass)."
Plumbing,Tub/Shower Valve Install,FT999,Designer Tub/Shower Valve,MEMBER,2041.88,3,375.00,600.00,468.75,"(Highest Quality) Install single handle tub/shower valve ""Grohe Mix"" thermostatic control valve nickel or polished brass finish."
Plumbing,Tub/Shower Valve Install,FT999,Designer Tub/Shower Valve,STANDARD,2268.75,3,375.00,600.00,468.75,"(Highest Quality) Install single handle tub/shower valve ""Grohe Mix"" thermostatic control valve nickel or polished brass finish."
Plumbing,Under Sink Repairs,USR001,Kitchen Sink Waste Repair (Minor) 1 Bowl,MEMBER,441.00,0.75,30.00,600.00,40.00,"Replace tailpiece, &/or slip joint extension tube, washers & slip joint nuts as necessary. Does not include new trap or basket strainer."
Plumbing,Under Sink Repairs,USR001,Kitchen Sink Waste Repair (Minor) 1 Bowl,STANDARD,490.00,0.75,30.00,600.00,40.00,"Replace tailpiece, &/or slip joint extension tube, washers & slip joint nuts as necessary. Does not include new trap or basket strainer."
Plumbing,Under Sink Repairs,USR002,Kitchen Sink Waste Repair (Major) 1 Bowl,MEMBER,534.00,0.8,85.00,600.00,113.33,"This taks includes a new basket strainer, tailpiece, new trap &/or other necessary drainage parts & fittings between sink & wall."
Plumbing,Under Sink Repairs,USR002,Kitchen Sink Waste Repair (Major) 1 Bowl,STANDARD,593.33,0.8,85.00,600.00,113.33,"This taks includes a new basket strainer, tailpiece, new trap &/or other necessary drainage parts & fittings between sink & wall."
Plumbing,Under Sink Repairs,USR003,Kitchen Sink Waste Repair (Minor) 2 Bowl,MEMBER,522.00,0.9,30.00,600.00,40.00,"Replace tailpiece, &/or slip joint extension tube, washers & slip joint nuts as necessary. Does not include new trap or basket strainer."
Plumbing,Under Sink Repairs,USR003,Kitchen Sink Waste Repair (Minor) 2 Bowl,STANDARD,580.00,0.9,30.00,600.00,40.00,"Replace tailpiece, &/or slip joint extension tube, washers & slip joint nuts as necessary. Does not include new trap or basket strainer."
Plumbing,Under Sink Repairs,USR004,Kitchen Sink Waste Repair (Major) 2 Bowl,MEMBER,642.00,1,85.00,600.00,113.33,"Task includes a new basket strainer, tailpiece, new trap &/or other necessary drainage parts & fittings between sink & wall"
Plumbing,Under Sink Repairs,USR004,Kitchen Sink Waste Repair (Major) 2 Bowl,STANDARD,713.33,1,85.00,600.00,113.33,"Task includes a new basket strainer, tailpiece, new trap &/or other necessary drainage parts & fittings between sink & wall"
Plumbing,Under Sink Repairs,USR005,Trap Replacement Kit/Lav Plastic Tubular,MEMBER,271.73,0.5,1.44,600.00,1.92,Install new plastic PVC/ABS p-trap with union.
Plumbing,Under Sink Repairs,USR005,Trap Replacement Kit/Lav Plastic Tubular,STANDARD,301.92,0.5,1.44,600.00,1.92,Install new plastic PVC/ABS p-trap with union.
Plumbing,Under Sink Repairs,USR006,Trap Replacement Kit/Lav Brass Tubular,MEMBER,512.00,1,30.00,600.00,40.00,Install new 17 gauge tube trap.
Plumbing,Under Sink Repairs,USR006,Trap Replacement Kit/Lav Brass Tubular,STANDARD,640.00,1,30.00,600.00,40.00,Install new 17 gauge tube trap.
Plumbing,Under Sink Repairs,USR010,Kitchen Sink Strainer Replacement,MEMBER,460.45,0.85,1.21,600.00,1.61,New Premium brass kitchen sink basket strainer.
Plumbing,Under Sink Repairs,USR010,Kitchen Sink Strainer Replacement,STANDARD,511.61,0.85,1.21,600.00,1.61,New Premium brass kitchen sink basket strainer.
Plumbing,Under Sink Repairs,USR015,Kitchen Sink Tailpiece Replacement,MEMBER,275.82,0.5,4.85,600.00,6.47,Remove tailpiece & install new brass 17 gauge tailpiece.
Plumbing,Under Sink Repairs,USR015,Kitchen Sink Tailpiece Replacement,STANDARD,306.47,0.5,4.85,600.00,6.47,Remove tailpiece & install new brass 17 gauge tailpiece.
Plumbing,Under Sink Repairs,USR019,Dishwasher Disposer Connector Replacement,MEMBER,179.87,0.33,1.39,600.00,1.85,Install new dishwasher disposer connector.
Plumbing,Under Sink Repairs,USR019,Dishwasher Disposer Connector Replacement,STANDARD,199.85,0.33,1.39,600.00,1.85,Install new dishwasher disposer connector.
Plumbing,Under Sink Repairs,USR020,Double Bowl Center Outlet Waste Replacement,MEMBER,578.41,0.9,77.01,600.00,102.68,Remove old & install new 17 gauge brass continuous waste piping (double sink).
Plumbing,Under Sink Repairs,USR020,Double Bowl Center Outlet Waste Replacement,STANDARD,642.68,0.9,77.01,600.00,102.68,Remove old & install new 17 gauge brass continuous waste piping (double sink).
Plumbing,Under Sink Repairs,USR023,Lavatory Sink Drain Repair (Major),MEMBER,606.64,1,55.53,600.00,74.04,"Install new 1 1/4"" 17 gauge threaded tailpiece, trap & pop-up waste assembly."
Plumbing,Under Sink Repairs,USR023,Lavatory Sink Drain Repair (Major),STANDARD,674.04,1,55.53,600.00,74.04,"Install new 1 1/4"" 17 gauge threaded tailpiece, trap & pop-up waste assembly."
Plumbing,Under Sink Repairs,USR024,Lavatory Sink Drain Repair (Minor),MEMBER,438.29,0.75,27.74,600.00,36.99,"Install new 1 1/4"" 17 gauge threaded tailpiece & trap."
Plumbing,Under Sink Repairs,USR024,Lavatory Sink Drain Repair (Minor),STANDARD,486.99,0.75,27.74,600.00,36.99,"Install new 1 1/4"" 17 gauge threaded tailpiece & trap."
Plumbing,Under Sink Repairs,USR030,Lavatory Tailpiece Replacement,MEMBER,332.57,0.6,7.14,600.00,9.52,"Install new 1 1/4"" 17 gauge threaded tailpiece."
Plumbing,Under Sink Repairs,USR030,Lavatory Tailpiece Replacement,STANDARD,369.52,0.6,7.14,600.00,9.52,"Install new 1 1/4"" 17 gauge threaded tailpiece."
Plumbing,Kitchen & Bar Sink Installs,BSI125,Premium Stainless Steel Bar Sink 15x15,MEMBER,1016.35,1.5,171.96,600.00,229.28,Install premium stainless steel 15x15 bar sink w/ faucet.
Plumbing,Kitchen & Bar Sink Installs,BSI125,Premium Stainless Steel Bar Sink 15x15,STANDARD,1129.28,1.5,171.96,600.00,229.28,Install premium stainless steel 15x15 bar sink w/ faucet.
Plumbing,Kitchen & Bar Sink Installs,KSI010,Disconnect Kitchen Sink & Cap Lines,MEMBER,367.99,0.67,5.16,600.00,6.88,Disconnect & remove kitchen or island sink cap & ready for new.
Plumbing,Kitchen & Bar Sink Installs,KSI010,Disconnect Kitchen Sink & Cap Lines,STANDARD,408.88,0.67,5.16,600.00,6.88,Disconnect & remove kitchen or island sink cap & ready for new.
Plumbing,Kitchen & Bar Sink Installs,KSI101,Premium SS Kitchen Sink 1 Bowl W/Out DW & Disposer,MEMBER,1212.00,2,110.00,600.00,146.67,Furnish & install 2522 self rim Kohler stainless steel kit sink w/ S/H Wolverine Brass faucet & strainer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI101,Premium SS Kitchen Sink 1 Bowl W/Out DW & Disposer,STANDARD,1346.67,2,110.00,600.00,146.67,Furnish & install 2522 self rim Kohler stainless steel kit sink w/ S/H Wolverine Brass faucet & strainer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI102,Quality SS Kitchen Sink 1 Bowl W/Out DW & Disposer,MEMBER,912.00,1.5,85.00,600.00,113.33,Furnish & install 2522 self rim Silvercast stainless steel kit sink with Wol Brass S/H faucet & strainer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI102,Quality SS Kitchen Sink 1 Bowl W/Out DW & Disposer,STANDARD,1013.33,1.5,85.00,600.00,113.33,Furnish & install 2522 self rim Silvercast stainless steel kit sink with Wol Brass S/H faucet & strainer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI103,Premium SS Kitchen Sink 1 Bowl W/ DW & Disposer,MEMBER,1364.53,2.25,124.61,600.00,166.15,"Furnish & install 2522 self rim Kohler stainless steel kit sink w/ S/H Wol Brass faucet & disposer. Connect dishwasher, water & drainage w/ new parts."
Plumbing,Kitchen & Bar Sink Installs,KSI103,Premium SS Kitchen Sink 1 Bowl W/ DW & Disposer,STANDARD,1516.15,2.25,124.61,600.00,166.15,"Furnish & install 2522 self rim Kohler stainless steel kit sink w/ S/H Wol Brass faucet & disposer. Connect dishwasher, water & drainage w/ new parts."
Plumbing,Kitchen & Bar Sink Installs,KSI104,Quality SS Kitchen Sink 1 Bowl W/ DW & Disposer,MEMBER,1182.00,2,85.00,600.00,113.33,"Furnish & install 2522 self rim Silvercast SS kit sink w/ S/H Wol Brass faucet & disposer. Connect dishwasher, water & drainage w/ new parts."
Plumbing,Kitchen & Bar Sink Installs,KSI104,Quality SS Kitchen Sink 1 Bowl W/ DW & Disposer,STANDARD,1313.33,2,85.00,600.00,113.33,"Furnish & install 2522 self rim Silvercast SS kit sink w/ S/H Wol Brass faucet & disposer. Connect dishwasher, water & drainage w/ new parts."
Plumbing,Kitchen & Bar Sink Installs,KSI105,Premium SS Kitchen Sink 2 Bowl W/Out DW & Disposer,MEMBER,1564.52,2.5,178.77,600.00,238.36,Furnish & install 3322 self rim Kohler SS kit sink w/ S/H Wol Brass faucet & strainer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI105,Premium SS Kitchen Sink 2 Bowl W/Out DW & Disposer,STANDARD,1738.36,2.5,178.77,600.00,238.36,Furnish & install 3322 self rim Kohler SS kit sink w/ S/H Wol Brass faucet & strainer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI106,Quality SS Kitchen Sink 2 Bowl W/Out DW & Disposer,MEMBER,1230.00,2,125.00,600.00,166.67,Furnish & install 3322 self rim Silvercast SS kit sink w/ S/H Wol Brass faucet. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI106,Quality SS Kitchen Sink 2 Bowl W/Out DW & Disposer,STANDARD,1366.67,2,125.00,600.00,166.67,Furnish & install 3322 self rim Silvercast SS kit sink w/ S/H Wol Brass faucet. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI107,Premium SS Kitchen Sink 2 Bowl W/ DW & Disposer,MEMBER,1850.62,2.75,325.00,600.00,406.25,"Furnish & install 3322 self rim SS kit sink w/ S/H faucet & disposer. Connect dishwasher, water & drainage w/ new parts."
Plumbing,Kitchen & Bar Sink Installs,KSI107,Premium SS Kitchen Sink 2 Bowl W/ DW & Disposer,STANDARD,2056.25,2.75,325.00,600.00,406.25,"Furnish & install 3322 self rim SS kit sink w/ S/H faucet & disposer. Connect dishwasher, water & drainage w/ new parts."
Plumbing,Kitchen & Bar Sink Installs,KSI108,Quality SS Kitchen Sink 2 Bowl W/ DW & Disposer,MEMBER,1530.00,2.5,150.00,600.00,200.00,Furnish & install 3322 self rim Silvercast SS kit sink w/ S/H Wol Brass faucet & disposer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,KSI108,Quality SS Kitchen Sink 2 Bowl W/ DW & Disposer,STANDARD,1700.00,2.5,150.00,600.00,200.00,Furnish & install 3322 self rim Silvercast SS kit sink w/ S/H Wol Brass faucet & disposer. Connect water & drainage w/ new parts.
Plumbing,Kitchen & Bar Sink Installs,WFI001,Premium Water Filtration System,MEMBER,990.00,1.5,150.00,600.00,200.00,(Best) Furnish & install water filtration system under sink in household.
Plumbing,Kitchen & Bar Sink Installs,WFI001,Premium Water Filtration System,STANDARD,1100.00,1.5,150.00,600.00,200.00,(Best) Furnish & install water filtration system under sink in household.
Plumbing,Kitchen & Bar Sink Installs,WFI003,Quality Water Filtration System,MEMBER,660.00,1,100.00,600.00,133.33,(Good) Furnish & install water filtration system under sink in household.
Plumbing,Kitchen & Bar Sink Installs,WFI003,Quality Water Filtration System,STANDARD,733.33,1,100.00,600.00,133.33,(Good) Furnish & install water filtration system under sink in household.
Plumbing,Laundry Tub & Pump Installs,LTI100,Laundry Tub W/ Legs & 2 Handle Faucet,MEMBER,946.87,1.5,114.06,600.00,152.08,Remove existing single sink & install new Mustee molded sink w/ legs & chrome faucet.
Plumbing,Laundry Tub & Pump Installs,LTI100,Laundry Tub W/ Legs & 2 Handle Faucet,STANDARD,1052.08,1.5,114.06,600.00,152.08,Remove existing single sink & install new Mustee molded sink w/ legs & chrome faucet.
Plumbing,Laundry Tub & Pump Installs,LTI302,Quality Laundry Tray Faucet - Chrome,MEMBER,708.67,1.17,64.06,600.00,85.41,"(Good Quality) Ceramic stems w/ 6"" spout."
Plumbing,Laundry Tub & Pump Installs,LTI302,Quality Laundry Tray Faucet - Chrome,STANDARD,787.41,1.17,64.06,600.00,85.41,"(Good Quality) Ceramic stems w/ 6"" spout."
Plumbing,Lavatory Sink & Vanity Installs,LSI102,Premium China Drop-In Lavatory Sink & Faucet,MEMBER,1187.82,2,89.85,600.00,119.80,"Remove existing lavatory sink & install new premium china lavatory, new faucet & new trap."
Plumbing,Lavatory Sink & Vanity Installs,LSI102,Premium China Drop-In Lavatory Sink & Faucet,STANDARD,1319.80,2,89.85,600.00,119.80,"Remove existing lavatory sink & install new premium china lavatory, new faucet & new trap."
Plumbing,Lavatory Sink & Vanity Installs,LSI112,Standard China Lavatory & Faucet,MEMBER,894.36,1.5,70.30,600.00,93.73,"Remove existing lavatory & install new china lavatory, faucet & trap."
Plumbing,Lavatory Sink & Vanity Installs,LSI112,Standard China Lavatory & Faucet,STANDARD,993.73,1.5,70.30,600.00,93.73,"Remove existing lavatory & install new china lavatory, faucet & trap."
Plumbing,Lavatory Sink & Vanity Installs,LSI142,Designer Pedestal Lavatory Sink,MEMBER,2069.63,2.5,639.67,600.00,799.59,"Remove existing sink & install new 27""x19"" pedestal lav sink (Kohler Portrait or equal). Connect to existing waste & water piping without alterations."
